"","FDT_STA_ID","STA_DESC","Deq_Region","STA_REC_CODE","FDT_DEPTH","FDT_DEPTH_DESC","FDT_PERCENT_FRB","FDT_SSC_CODE","FDT_SPG_CODE","Huc6_Huc_8","Huc6_Huc_8_Name","Huc6_Name","Huc6_Vahu5","Huc6_Huc_12","Huc6_Huc_12_Name","Huc6_Vahu6","STA_LV1_CODE","LV1_DESCRIPTION","STA_LV2_CODE","LV2_DESCRIPTION","STA_LV3_CODE","LV3_DESCRIPTION","STA_CBP_NAME","HUC12","Portion","MAP.x","ASSESS_REG","OFFICE_NM","States","HUType","HUMod","ToHUC","META_ID","Location","VaName","PC_Water","Tidal","VAHUSB","FedName","HUC10","VAHU5","Basin","BASIN_NAME","BASIN_CODE","SUBBASIN","ID305B_1","ID305B_2","ID305B_3","DEPTH","REGION","STA_TYPE1","STA_TYPE2","STA_TYPE3","DD_LAT","DD_LONG","WATERSHED","VAHU6","n","Buffer Distance"
"903","5ATEG001.77","Turkey Egg Creek at Rt. 40","Piedmont","PRO",0.3,"S",50,"000002","TM","03010201","Nottoway","Turkey Egg Creek-Nottoway River","CU-C","030102010303","Nottoway River-Turkey Egg Creek","CU13","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","TMDL","Total Maximum Daily Load sited station",NA,"030102010303",NA,"chowds","PRO","Piedmont","VA","Standard","NM","030102010401","VA04","Internal","Nottoway River-Turkey Egg Creek",0,"N","CU","Turkey Egg Creek-Nottoway River","0301020103","CU-C","Chowan and Dismal Swamp River Basin","Chowan River/Dismal Swamp","5A","Chowan River","VAP-K17R_TEG01A16",NA,NA,"S","PRO","A","TM",NA,36.99455556,-77.78213889,"K17","CU13",1,NA
"904","5ACPR000.41","Cruppers Run @ Rte. 694","Piedmont","SCRO",0.3,"S",50,"000002","RB","03010204","Meheriin","Middle Meherrin River","CM-A","030102040101","Middle Meherrin River","CM01","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","BIOMON","Biological Monitoring site",NA,"030102040101",NA,"chowds","PRO","Piedmont","VA","Standard","NM","030102040103","VA01","Internal","Middle Meherrin River",0,"N","CM","Middle Meherrin River","0301020401","CM-A","Chowan and Dismal Swamp River Basin","Chowan River/Dismal Swamp","5A","Chowan River","VAP-K01R_CPR01A14",NA,NA,"S","PRO","B",NA,NA,36.89908333,-78.38330555,"K01","CM01",1,NA
"905","5AMMR000.69","RT. 634 BRIDGE","Piedmont","SCRO",0.3,"S",50,"000002","AW","03010204","Meheriin","Middle Meherrin River","CM-A","030102040101","Middle Meherrin River","CM01","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"030102040101",NA,"chowds","PRO","Piedmont","VA","Standard","NM","030102040103","VA01","Internal","Middle Meherrin River",0,"N","CM","Middle Meherrin River","0301020401","CM-A","Chowan and Dismal Swamp River Basin","Chowan River/Dismal Swamp","5A","Chowan River","VAP-K01R_MMR01A98",NA,NA,"S","PRO","A","TM",NA,36.85527778,-78.34166667,"K01","CM01",1,NA
"906","5AMMR008.77","Middle Meherrin @ Rt. 631","Piedmont","SCRO",0.3,"S",50,"000002","RB","03010204","Meheriin","Middle Meherrin River","CM-A","030102040101","Middle Meherrin River","CM01","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"030102040101",NA,"chowds","PRO","Piedmont","VA","Standard","NM","030102040103","VA01","Internal","Middle Meherrin River",0,"N","CM","Middle Meherrin River","0301020401","CM-A","Chowan and Dismal Swamp River Basin","Chowan River/Dismal Swamp","5A","Chowan River","VAP-K01R_MMR02A08",NA,NA,"S","PRO","A","B",NA,36.91194445,-78.39777778,"K01","CM01",1,NA
"907","5AMMR014.21","Middle Meherrin West of Braxton Rd","Piedmont",NA,0.3,"S",50,"000002","FP","03010204","Meheriin","Middle Meherrin River","CM-A","030102040101","Middle Meherrin River","CM01","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","APROB","Ambient Probabilistic Station",NA,"030102040101",NA,"chowds","PRO","Piedmont","VA","Standard","NM","030102040103","VA01","Internal","Middle Meherrin River",0,"N","CM","Middle Meherrin River","0301020401","CM-A","Chowan and Dismal Swamp River Basin","Chowan River/Dismal Swamp","5A","Chowan River","VAP-K01R_MMR02A08",NA,NA,"S","PRO","FPM","B",NA,36.95058333,-78.45258333,"K01","CM01",1,NA
"908","5AMMR015.22","Route 695 Eubanks Road","Piedmont","SCRO",0.3,"S",50,"000002","PA","03010204","Meheriin","Middle Meherrin River","CM-A","030102040101","Middle Meherrin River","CM01","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","APROB","Ambient Probabilistic Station",NA,"030102040101",NA,"chowds","PRO","Piedmont","VA","Standard","NM","030102040103","VA01","Internal","Middle Meherrin River",0,"N","CM","Middle Meherrin River","0301020401","CM-A","Chowan and Dismal Swamp River Basin","Chowan River/Dismal Swamp","5A","Chowan River","VAP-K01R_MMR02A08",NA,NA,"S","PRO","PA",NA,NA,36.96278889,-78.46081111,"K01","CM01",1,NA
"909","2-DCK003.58","Rt. 658 Bridge","Blue Ridge","WCRO",0.3,"S",50,"000002","PA","02080201","Upper James","Upper Johns Creek","JU-K","020802011101","Upper Johns Creek","JU44","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","APROB","Ambient Probabilistic Station",NA,"020802011101","VA","jamesu","BRRO","Blue Ridge","VA,WV","Standard","KA","020802011102","VA05","Partial","Upper Johns Creek",0,"N","JU","Upper Johns Creek","0208020111","JU-K","James River Basin","James River","2A","James River - Upper","VAW-I21R_DCK01A06",NA,NA,"S","BRRO","PA",NA,NA,37.46008333,-80.35255556,"I21","JU44",1,NA
"910","2-DCK003.94","Off Rt. 658 north of Blue Healing Spring","Blue Ridge","WCRO",0.3,"S",50,"000002","FP","02080201","Upper James","Upper Johns Creek","JU-K","020802011101","Upper Johns Creek","JU44","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","APROB","Ambient Probabilistic Station","VAEQ99-481","020802011101","VA","jamesu","BRRO","Blue Ridge","VA,WV","Standard","KA","020802011102","VA05","Partial","Upper Johns Creek",0,"N","JU","Upper Johns Creek","0208020111","JU-K","James River Basin","James River","2A","James River - Upper","VAW-I21R_DCK01A06",NA,NA,"S","BRRO","A","B","FPM",37.46334445,-80.34827222,"I21","JU44",1,NA
"911","2-JOB029.50","Johns Cr., Rt. 632 Bridge","Blue Ridge","WCRO",0.3,"S",50,"000002","PA","02080201","Upper James","Upper Johns Creek","JU-K","020802011101","Upper Johns Creek","JU44","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","APROB","Ambient Probabilistic Station",NA,"020802011101","VA","jamesu","BRRO","Blue Ridge","VA,WV","Standard","KA","020802011102","VA05","Partial","Upper Johns Creek",0,"N","JU","Upper Johns Creek","0208020111","JU-K","James River Basin","James River","2A","James River - Upper","VAW-I21R_JOB04A02",NA,NA,"S","BRRO","PA","FPM",NA,37.410586,-80.397994,"I21","JU44",1,NA
"912","2-JOB030.92","Johns Cr. Off Rt. 632","Blue Ridge","WCRO",0.3,"S",50,"000002","FP","02080201","Upper James","Upper Johns Creek","JU-K","020802011101","Upper Johns Creek","JU44","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","APROB","Ambient Probabilistic Station",NA,"020802011101","VA","jamesu","BRRO","Blue Ridge","VA,WV","Standard","KA","020802011102","VA05","Partial","Upper Johns Creek",0,"N","JU","Upper Johns Creek","0208020111","JU-K","James River Basin","James River","2A","James River - Upper","VAW-I21R_JOB04A02",NA,NA,"S","BRRO","FPM","B",NA,37.405467,-80.415425,"I21","JU44",1,NA
"913","2-ARS000.11","Rt. 627","Blue Ridge","SCRO",0.3,"S",50,"000002","AW","02080207","Appomattox","Wolf Creek-Appomattox River","JA-B","020802070201","Appomattox River-Wolf Creek","JA01","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"020802070201",NA,"jamesm","PRO","Piedmont","VA","Standard","NM","020802070202","VA01","Internal","Appomattox River-Wolf Creek",0,"N","JA","Wolf Creek-Appomattox River","0208020702","JA-B","James River Basin","James River","2D","Appomattox River","VAP-J01R_ARS01A04",NA,NA,"S","PRO","A",NA,NA,37.36388889,-78.7475,"J01","JA01",1,NA
"914","2-PRB000.53","Plain Run Br @ Rte 627","Blue Ridge","SCRO",0.3,"S",50,"000002","RB","02080207","Appomattox","Wolf Creek-Appomattox River","JA-B","020802070201","Appomattox River-Wolf Creek","JA01","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","BIOMON","Biological Monitoring site",NA,"020802070201",NA,"jamesm","PRO","Piedmont","VA","Standard","NM","020802070202","VA01","Internal","Appomattox River-Wolf Creek",0,"N","JA","Wolf Creek-Appomattox River","0208020702","JA-B","James River Basin","James River","2D","Appomattox River","VAP-J01R_PRB01A04",NA,NA,"S","PRO","B",NA,NA,37.3746,-78.792,"J01","JA01",1,NA
"915","9-RHC000.08","RT. 806 BRIDGE","Blue Ridge","WCRO",0.3,"S",50,"000002","PA","05050002","Middle New","Rich Creek","NE-W","050500020601","Rich Creek","NE82","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"050500020601","VA","new","BRRO","Blue Ridge","VA,WV","Standard","KA","050500020602","VA05","Partial","Rich Creek",0,"N","NE","Rich Creek","0505000206","NE-W","New River Basin","New River","9",NA,"VAW-N34R_RHC01A00",NA,NA,"S","BRRO","A","TM",NA,37.38333333,-80.82333333,"N34","NE82",1,NA
"916","9-RHC002.85","West of Peterstown, along WV-VA border","Blue Ridge","WCRO",0.3,"S",50,"000002","FP","05050002","Middle New","Rich Creek","NE-W","050500020601","Rich Creek","NE82","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","APROB","Ambient Probabilistic Station","VARS11-170","050500020601","VA","new","BRRO","Blue Ridge","VA,WV","Standard","KA","050500020602","VA05","Partial","Rich Creek",0,"N","NE","Rich Creek","0505000206","NE-W","New River Basin","New River","9",NA,"VAW-N34R_RHC02A00",NA,NA,"S","BRRO","FPM","B",NA,37.4008,-80.807,"N34","NE82",1,NA
"917","7-RAM003.01","off mouth of Taylor Creek","Tidewater","TRO",0.5,"S",50,"015172","C2","02040304","Eastern Lower Delmarva","Mockhorn Bay-The Thorofare","AO-E","020403040301","The Thorofare-Mockhorn Bay","AO18","ESTURY","Station sample at estuary (freshwater mix with saltwater)","AMBNT","Monitor ambient conditions of environment","APROB","Ambient Probabilistic Station","VA16-047A, VA06-0097A","020403040301",NA,"cbaosc","TRO","Tidewater","VA","Multiple Outlets","NM","020403040302","VA01","Internal","The Thorofare-Mockhorn Bay",35,"T","AO","Mockhorn Bay-The Thorofare","0204030403","AO-E","Ches. Bay and Small Coastal Basin","Chesapeake Bay/Atlantic Ocean and Small Coastal","7C","Atlantic Ocean Coastal","VAT-D05E_ZZZ01A00",NA,NA,"S,M,B","TRO","C2","B",NA,37.33055556,-75.89055556,"D05E","AO18",1,NA
"918","7-TAL000.80","RT. 600 BRIDGE","Tidewater","TRO",0.3,"S",50,"000002","AW","02040304","Eastern Lower Delmarva","Mockhorn Bay-The Thorofare","AO-E","020403040301","The Thorofare-Mockhorn Bay","AO18","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"020403040301",NA,"cbaosc","TRO","Tidewater","VA","Multiple Outlets","NM","020403040302","VA01","Internal","The Thorofare-Mockhorn Bay",35,"T","AO","Mockhorn Bay-The Thorofare","0204030403","AO-E","Ches. Bay and Small Coastal Basin","Chesapeake Bay/Atlantic Ocean and Small Coastal","7C","Atlantic Ocean Coastal","VAT-D05R_TAL01A02",NA,NA,"S","TRO","A",NA,NA,37.33,-75.92111111,"D05R","AO18",1,NA
"919","7CMHC006.82","Sand Shoal Channel E of Oyster Slip","Tidewater","TRO",0.5,"S",50,"015172","C2","02040304","Eastern Lower Delmarva","Mockhorn Bay-The Thorofare","AO-E","020403040301","The Thorofare-Mockhorn Bay","AO18","ESTURY","Station sample at estuary (freshwater mix with saltwater)","AMBNT","Monitor ambient conditions of environment","APROB","Ambient Probabilistic Station","VA14-014A","020403040301",NA,"cbaosc","TRO","Tidewater","VA","Multiple Outlets","NM","020403040302","VA01","Internal","The Thorofare-Mockhorn Bay",35,"T","AO","Mockhorn Bay-The Thorofare","0204030403","AO-E","Ches. Bay and Small Coastal Basin","Chesapeake Bay/Atlantic Ocean and Small Coastal","7C","Atlantic Ocean Coastal","VAT-D06E_SSC01A12",NA,NA,"S,M,B","TRO","C2","B",NA,37.28833333,-75.89833333,"D06E","AO18",1,NA
"920","7CRMN000.95","West of Elkins Marsh","Tidewater","TRO",0.5,"S",50,"015172","C2","02040304","Eastern Lower Delmarva","Mockhorn Bay-The Thorofare","AO-E","020403040301","The Thorofare-Mockhorn Bay","AO18","ESTURY","Station sample at estuary (freshwater mix with saltwater)","AMBNT","Monitor ambient conditions of environment","APROB","Ambient Probabilistic Station","VA17-0011A","020403040301",NA,"cbaosc","TRO","Tidewater","VA","Multiple Outlets","NM","020403040302","VA01","Internal","The Thorofare-Mockhorn Bay",35,"T","AO","Mockhorn Bay-The Thorofare","0204030403","AO-E","Ches. Bay and Small Coastal Basin","Chesapeake Bay/Atlantic Ocean and Small Coastal","7C","Atlantic Ocean Coastal","VAT-D05E_ZZZ01A00",NA,NA,"B","TRO","C2","B",NA,37.303633,-75.904017,"D05E","AO18",1,NA
"921","2-LWW004.14","Little Willis R @ rt 600","Piedmont","SCRO",0.3,"S",50,"000002","PA","02080205","Middle James Willis","Little Willis River","JM-Q","020802050203","Little Willis River","JM65","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"020802050203",NA,"jamesm","PRO","Piedmont","VA","Standard","NM","020802050204","VA01","Internal","Little Willis River",0,"N","JM","Little Willis River","0208020502","JM-Q","James River Basin","James River","2B","James River - Middle","VAP-H35R_LWW01A08",NA,NA,"0.3","PRO","PA",NA,NA,37.41083333,-78.41277778,"H35R","JM65",1,NA
"922","2-CHK023.64","BELOW WALKERS DAM-Rockahock Cmpgrd dock","Piedmont","PRO",0.3,"S",50,"000002","TR","02080206","Lower James","Barrows Creek-Chickahominy River","JL-F","020802060601","Chickahominy River-Barrows Creek","JL25","ESTURY","Station sample at estuary (freshwater mix with saltwater)","AMBNT","Monitor ambient conditions of environment","ATRND","Ambient Trend Station",NA,"020802060601",NA,"jamesl","PRO","Piedmont","VA","Standard","NM","020802060604","VA05","Internal","Chickahominy River-Barrows Creek",9,"T","JL","Barrows Creek-Chickahominy River","0208020606","JL-F","James River Basin","James River","2C","James River - Lower","VAP-G08E_CHK01A00",NA,NA,"0.3","PRO","A","TR","TM",37.40697222,-76.93619444,"G08E","JL25",1,NA
"923","2CCHK019.81","South shore cove at Wilcox Neck","Piedmont","PRO",0.1,"M",50,"015172","C2","02080206","Lower James","Barrows Creek-Chickahominy River","JL-F","020802060601","Chickahominy River-Barrows Creek","JL25","ESTURY","Station sample at estuary (freshwater mix with saltwater)","AMBNT","Monitor ambient conditions of environment","APROB","Ambient Probabilistic Station","VA12-032A","020802060601",NA,"jamesl","PRO","Piedmont","VA","Standard","NM","020802060604","VA05","Internal","Chickahominy River-Barrows Creek",9,"T","JL","Barrows Creek-Chickahominy River","0208020606","JL-F","James River Basin","James River","2C","James River - Lower","VAP-G08E_CHK01A00",NA,NA,"S,M,B","PRO","C2","CB-B",NA,37.39478333,-76.91898333,"G08E","JL25",1,NA
"924","2CCHK023.57","Center channel above Chickahominy Shores","Piedmont","PRO",0.5,"S",50,"015172","C2","02080206","Lower James","Barrows Creek-Chickahominy River","JL-F","020802060601","Chickahominy River-Barrows Creek","JL25","ESTURY","Station sample at estuary (freshwater mix with saltwater)","AMBNT","Monitor ambient conditions of environment","APROB","Ambient Probabilistic Station","VA15-0018A","020802060601",NA,"jamesl","PRO","Piedmont","VA","Standard","NM","020802060604","VA05","Internal","Chickahominy River-Barrows Creek",9,"T","JL","Barrows Creek-Chickahominy River","0208020606","JL-F","James River Basin","James River","2C","James River - Lower","VAP-G08E_CHK01A00",NA,NA,"2.9","PRO","C2","CB-B",NA,37.40076667,-76.9366,"G08E","JL25",1,NA
"925","9-ADR000.13","RT. 648 BRIDGE","Blue Ridge","WCRO",0.3,"S",50,"000002","TM","05050002","Middle New","Adair Run-Bluestone Lake","NE-Y","050500021001","New River/Bluestone Lake-Adair Run","NE85","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"050500021001","VA","new","BRRO","Blue Ridge","VA,WV","Standard","NM","050500021002","VA01","Partial","New River/Bluestone Lake-Adair Run",9,"N","NE","Adair Run-Bluestone Lake","0505000210","NE-Y","New River Basin","New River","9",NA,"VAW-N35R_ADR01A00",NA,NA,"S","BRRO","A","TM",NA,37.37406111,-80.86948611,"N35","NE85",1,NA
"926","9-NEW028.95","New River below Glen Lyn","Blue Ridge",NA,0.3,"S",50,"13034","TM","05050002","Middle New","Adair Run-Bluestone Lake","NE-Y","050500021001","New River/Bluestone Lake-Adair Run","NE85","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","SSTUDY","Special Study Station",NA,"050500021001","VA","new","BRRO","Blue Ridge","VA,WV","Standard","NM","050500021002","VA01","Partial","New River/Bluestone Lake-Adair Run",9,"N","NE","Adair Run-Bluestone Lake","0505000210","NE-Y","New River Basin","New River","9",NA,"VAW-N29R_NEW01A02","VAW-N29R_NEW02A02","VAW-N35R_NEW01A00","S","BRRO","TM",NA,NA,37.38288889,-80.87833889,"N29","NE85",1,NA
"927","6ACNW000.07","Rt. 610 off Rt. 460 near Conaway WWTP","Southwest","SWRO",0.3,"S",50,"000002","PA","05070202","Upper Levisa","Feds Creek-Levisa Fork","BS-D","050702020202","Levisa Fork-Feds Creek","BS15","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","APROB","Ambient Probabilistic Station","VARS11-160","050702020202","VA","tennbs","SWRO","Southwest","KY,VA","Standard","MA","050702020203","VA05","Partial","Levisa Fork-Feds Creek",0,"N","BS","Feds Creek-Levisa Fork","0507020202","BS-D","Tennessee and Big Sandy River Basin","Tennessee and Big Sandy Rivers","6A","Big Sandy River","VAS-Q08R_CNW01A08",NA,NA,"0.3 m","SWRO","A","PA","B,FPM",37.3507,-82.2091,"Q08","BS15",1,NA
"928","6ALEV131.52","WELLMORE COAL CO.DOCK #14 BR OFF 460 .2","Southwest","SWRO",0.3,"S",50,"000002","TR","05070202","Upper Levisa","Feds Creek-Levisa Fork","BS-D","050702020202","Levisa Fork-Feds Creek","BS15","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","ATRND","Ambient Trend Station","03027800","050702020202","VA","tennbs","SWRO","Southwest","KY,VA","Standard","MA","050702020203","VA05","Partial","Levisa Fork-Feds Creek",0,"N","BS","Feds Creek-Levisa Fork","0507020202","BS-D","Tennessee and Big Sandy River Basin","Tennessee and Big Sandy Rivers","6A","Big Sandy River","VAS-Q08R_LEV01A00",NA,NA,"0.3 m","SWRO","A","TR",NA,37.34833333,-82.20555555,"Q08","BS15",1,NA
"929","2-JMS270.84","AT POWER PLANT AT HOLCOMB ROCK DAM","Blue Ridge","SCRO",0.3,"S",50,"000002","TR","02080203","Middle James Buffalo","Judith Creek-James River","JM-C","020802030301","James River-Judith Creek","JM07","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","ATRND","Ambient Trend Station",NA,"020802030301",NA,"jamesm","BRRO","Blue Ridge","VA","Standard","NM","020802030305","VA01","Internal","James River-Judith Creek",4,"N","JM","Judith Creek-James River","0208020303","JM-C","James River Basin","James River","2B","James River - Middle","VAW-H03R_JMS06A02",NA,NA,"S","BRRO","A","TR","TM",37.50305556,-79.26222222,"H03","JM07",1,NA
"930","2-JTH006.53","X of 761 & 647 just off 501 past Bnsboro","Blue Ridge","SCRO",0.3,"S",50,"000002","RB","02080203","Middle James Buffalo","Judith Creek-James River","JM-C","020802030301","James River-Judith Creek","JM07","STREAM","Station sample at stream(freshwater,freeflow,surface water)","AMBNT","Monitor ambient conditions of environment","AWTSHD","Ambient Watershed Station",NA,"020802030301",NA,"jamesm","BRRO","Blue Ridge","VA","Standard","NM","020802030305","VA01","Internal","James River-Judith Creek",4,"N","JM","Judith Creek-James River","0208020303","JM-C","James River Basin","James River","2B","James River - Middle","VAW-H03R_JTH01A06",NA,NA,"S","BRRO","A","B",NA,37.46833333,-79.26305556,"H03","JM07",1,NA
