"STATION_ID","ID305B_1","ID305B_2","ID305B_3","ID305B_4","ID305B_5","ID305B_6","ID305B_7","ID305B_8","ID305B_9","ID305B_10","WATER_TYPE","SALINITY","LACUSTRINE","REGION","TYPE_1","TYPE_2","TYPE_3","TYPE_4","TYPE_5","TYPE_6","TYPE_7","TYPE_8","TYPE_9","TYPE_10","LATITUDE","LONGITUDE","WATERSHED","VAHU6","TEMP_EXC","TEMP_SAMP","TEMP_STAT","DO_EXC","DO_SAMP","DO_STAT","PH_EXC","PH_SAMP","PH_STAT","ECOLI_EXC","ECOLI_SAMP","ECOLI_GM_EXC","ECOLI_GM_SAMP","ECOLI_STAT","ENTER_EXC","ENTER_SAMP","ENTER_GM_EXC","ENTER_GM_SAMP","ENTER_STAT","AMMONIA_EXC","AMMONIA_STAT","WAT_MET_EXC","WAT_MET_STAT","WAT_TOX_EXC","WAT_TOX_STAT","SED_MET_EXC","SED_MET_STAT","SED_TOX_EXC","SED_TOX_STAT","FISH_MET_EXC","FISH_MET_STAT","FISH_TOX_EXC","FISH_TOX_STAT","BENTHIC_STAT","BENTHIC_WOE_CAT","BIBI_SCORE","NUT_TP_EXC","NUT_TP_SAMP","NUT_TP_STAT","NUT_CHLA_EXC","NUT_CHLA_SAMP","NUT_CHLA_STAT","COMMENTS","WQS_ID","Buffer Distance","Comments","GNIS_ID","GNIS_Name","FType","FCode","WATER_NAME","BASIN","WQS_COMMEN","SEC","CLASS","SPSTDS","Basin_Code","PWS","Edit_Date","Tier_III","Backlog","ZONE","SECTION_DESCRIPTION","created_user","created_date","last_edited_user","last_edited_date","Shape_Length","Shape_Area","WQS_COMMENT","Trout","StreamType","Lakes_187B"
"2-JMS309.13","VAW-I27R_JMS02A14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRRO","A","TM","C",NA,NA,NA,NA,NA,NA,NA,37.53,-79.67777778,"I27","JU56",0,15,"S",0,15,"S",0,15,"S",4,12,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,"S",0,NA,0,NA,1,"IN/O",0,"S",NA,NA,NA,0,12,"S",0,0,NA,"2020 Cycle: Exceedance of the Mercury (Hg) WQS based tissue value (TV) of 0.3 ppm is found in one species from 2017 collections 'OE': smallmouth bass ( 6 fish ) at 0.31 ppm.  Four species analyzed for PCB in the 2017 collections - No exceedances of WQS o","RL_2A_072682","Manual Review | 20 m","Manual Accept |","01488853","James River",558,55800,"James River","2A",NA,"12","IV"," ","James-Upper",NA,NA,NA,"Yes",NA,"James River and its tributaries from Balcony Falls to their headwaters, unless otherwise designated in this chapter. (The Maury River between its confluence with the James River upstream to its headwaters (the confluence of the Calfpasture and Little Calfpasture Rivers) and the tributaries within this section to their headwaters have a special pH standard of 6.5-9.5 due to natural conditions.)",NA,NA,NA,NA,321.075051113993,NA,NA,NA,"Artificial Path",NA
"2-JMS313.85","VAW-I24R_JMS01A10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRRO","A","B",NA,NA,NA,NA,NA,NA,NA,NA,37.54766667,-79.74255556,"I24","JU54",0,12,"S",0,12,"S",0,12,"S",1,12,NA,NA,"S",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"FS",NA,NA,0,11,"S",0,0,NA,"2018/2020 Cycle: E.coli exceeds 1/12 'FS'. 2010/2014/2016 Cycle:  Abnormal fish lesions reported in this area 'OE'.  No additional data beyond the 2012 IR.","RL_2A_072411","Manual Review | 20 m","Manual Accept |","01488853","James River",558,55800,"James River","2A",NA,"12","IV"," ","James-Upper",NA,NA,NA,"Yes",NA,"James River and its tributaries from Balcony Falls to their headwaters, unless otherwise designated in this chapter. (The Maury River between its confluence with the James River upstream to its headwaters (the confluence of the Calfpasture and Little Calfpasture Rivers) and the tributaries within this section to their headwaters have a special pH standard of 6.5-9.5 due to natural conditions.)",NA,NA,NA,NA,463.561449748226,NA,NA,NA,"Artificial Path",NA
"2-JOB000.39","VAW-I21R_JOB01A00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRRO","A","B",NA,NA,NA,NA,NA,NA,NA,NA,37.50638889,-80.105,"I21","JU45",0,12,"S",0,12,"S",0,12,"S",2,12,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,12,"S",0,0,NA,"2020 Cycle: Bacteria listing from 2/12 excursions of the 235 cfu/100 ml instantaneous criterion. 2014/2016/2016 Cycle: DELIST Bacteria 2014- E.coli 1 / 12.  2004 Bacteria FC Listed 2/18-IM.  1998 thru 2012 data show a bacteria exceedence vs total of 3/39","RL_2A_066824","Manual Review | No connections within 80 m","Manual Accept | BRRO staff to reconcile coordinates","01484468","Johns Creek",558,55800,"Johns Creek Lower 1","2A",NA,"12","IV"," ","James-Upper",NA,NA,NA,"Yes",NA,"James River and its tributaries from Balcony Falls to their headwaters, unless otherwise designated in this chapter. (The Maury River between its confluence with the James River upstream to its headwaters (the confluence of the Calfpasture and Little Calfpasture Rivers) and the tributaries within this section to their headwaters have a special pH standard of 6.5-9.5 due to natural conditions.)",NA,NA,NA,NA,1259.21793810094,NA,NA,NA,"Artificial Path",NA
"2-JOB029.50","VAW-I21R_JOB04A02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRRO","PA","FPM",NA,NA,NA,NA,NA,NA,NA,NA,37.410586,-80.397994,"I21","JU44",3,12,"IM",0,12,"S",0,12,"S",4,12,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,12,"S",0,0,NA,"2020 Cycle: A 2017 Probabilistic Ambient station. Temp exceeds the Class V 21 C criterion in 3/12 at 22 C (6/14/17), 24 C (7/17/17), and 23 C (8/16/17). E.coli 'IM' from 4/12 exceedances of the 235 cfu/100 ml instantaneous criterion. 
","RL_2A_064658","Manual Review | 20 m","Manual Accept |","01484468","Johns Creek",460,46006,"Johns Creek Class V","2A",NA,"12","V"," ","James-Upper",NA,NA,NA,"Yes",NA,"Johns Creek (Craig County) from the junction of Routes 632 and 658 to Eliber Springs Branch.",NA,NA,NA,NA,261.559498590782,NA,NA,"Yes","Perennial",NA
"2-JOB030.92","VAW-I21R_JOB04A02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRRO","FPM","B",NA,NA,NA,NA,NA,NA,NA,NA,37.405467,-80.415425,"I21","JU44",0,2,"S",0,2,"S",0,2,"S",0,1,NA,NA,"IN",0,0,NA,NA,NA,NA,NA,0,"IN",0,"IN",0,NA,0,NA,0,NA,0,NA,"FS",NA,NA,0,2,"S",0,1,"IN","2020 Cycle: 2017 ProbMon station. Bio 'FS' from two VSCI scores: 70.9 (Spring 2017) and 69.8 (Fall 2017). The watershed above this station is mixed forest and agricultural land cover with some riparian wetlands.  A flood control reservoir is located abou","RL_2A_064537","Manual Review | 40 m","Manual Accept |","01484468","Johns Creek",460,46006,"Johns Creek","2A",NA,"12","V"," ","James-Upper",NA,NA,NA,"Yes",NA,"Johns Creek (Craig County) from the junction of Routes 632 and 658 to Eliber Springs Branch.",NA,NA,NA,NA,851.108802578527,NA,NA,"Yes","Perennial",NA
"2-MCK000.40","VAV-H30R_MCK01A00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VRO","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.93694444,-78.30666667,"H30R","JR18",0,12,"S",0,11,"S",0,12,"S",1,12,NA,NA,"S",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,"WQS - Basin 2B: Section 11: Class III: Special Standards:","RL_2B_164099","Manual Review | 40 m","Manual Accept |","01470335","Mechunk Creek",558,55800,"Mechunk Creek","2B",NA,"10","III"," ","James-Middle",NA,NA,NA,NA,NA,"James River and its tributaries from a point at latitude 37deg40'32""; longitude 77deg54'08"" to, and including the Rockfish River, unless otherwise designated in this chapter.",NA,NA,NA,NA,3315.07346139595,NA,NA,NA,"Artificial Path",NA
"2-MCM005.12","VAV-H23R_MCM01A00","VAV-H23R_MCM01B10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VRO","A","TR",NA,NA,NA,NA,NA,NA,NA,NA,38.10255555,-78.59319444,"H23R","JR02",0,94,"S",0,87,"S",0,94,"S",11,72,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,"S",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,"WQS - Basin 2B: Section 10: Class III: Special Standards:  2018 Trend Analysis.  Improving trends for temperature and water clarity, degrading trend for specific conductance.","RL_2B_193232","Manual Review | 20 m","Manual Accept |","01485346","Mechums River",558,55800,"Mechums River","2B",NA,"10","III"," ","James-Middle",NA,NA,NA,NA,NA,"James River and its tributaries from a point at latitude 37deg40'32""; longitude 77deg54'08"" to, and including the Rockfish River, unless otherwise designated in this chapter.",NA,NA,NA,NA,126.654612583379,NA,NA,NA,"Artificial Path",NA
"2-MCM018.92","VAV-H23R_MCM02A00","VAV-H23R_MCM02B10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VRO","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.00138889,-78.72805556,"H23R","JR01",0,60,"S",0,57,"S",0,60,"S",21,59,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,"WQS - Basin 2B: Section 10: Class III: Special Standards:","RL_2B_192019","Manual Review | 60 m","Manual Accept |","01485346","Mechums River",460,46006,"Mechums River","2B",NA,"10","III"," ","James-Middle",NA,NA,NA,NA,NA,"James River and its tributaries from a point at latitude 37deg40'32""; longitude 77deg54'08"" to, and including the Rockfish River, unless otherwise designated in this chapter.",NA,NA,NA,NA,660.265223419978,NA,NA,NA,"Perennial",NA
"2-MRC002.14","VAV-I36R_MRC01A00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VRO","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.90861111,-79.23613889,"I36R","JU78",0,12,"S",0,12,"S",0,12,"S",2,12,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,"WQS - Basin 2B: Section 12: Class IV: Special Standards: pH","RL_2A_117418","Manual Review | 20 m","Manual Accept |","01485548","Moores Creek",460,46006,"Moores Creek","2A",NA,"12a","IV","pH-6.5-9.5","James-Upper",NA,NA,NA,"Yes",NA,"Maury River and its tributaries, unless otherwise designated in this chapter, from U.S. Route 60 upstream bridge to its headwaters (the confluence of the Calfpasture and Little Calfpasture Rivers).",NA,NA,NA,NA,1030.87474330431,NA,NA,NA,"Perennial",NA
"2-MWC000.60","VAV-H28R_MWC01A00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VRO","A","B",NA,NA,NA,NA,NA,NA,NA,NA,38.045,-78.46305555,"H28R","JR14",0,22,"S",0,20,"S",0,21,"S",9,18,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,"S",0,NA,0,NA,0,NA,0,NA,"IM",NA,NA,0,0,NA,0,0,NA,"WQS - Basin 2B: Section 10: Class III: Special Standards:","RL_2B_201824","Manual Review | 20 m","Manual Accept | station is on Meadow Creek, immediately upstream of Holmes Ave culvert","01479074","Meadow Creek",460,46006,"Meadow Creek","2B",NA,"10","III"," ","James-Middle",NA,NA,NA,NA,NA,"James River and its tributaries from a point at latitude 37deg40'32""; longitude 77deg54'08"" to, and including the Rockfish River, unless otherwise designated in this chapter.",NA,NA,NA,NA,1076.90786077378,NA,NA,NA,"Perennial",NA
"3-CED003.52","VAN-E16R_CED02A04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NRO","A","TM",NA,NA,NA,NA,NA,NA,NA,NA,38.38527778,-78.00675,"E16R","RA38",0,12,"S",0,12,"S",1,12,"S",1,12,NA,NA,"S",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,"RL_03_220423","Manual Review | 20 m","Manual Accept |","01464647","Cedar Run",460,46006,"Cedar Run","3",NA,"4","III","","Rappahannock",NA,NA,NA,NA,NA,"Free flowing tributaries of the Rappahannock from Blandfield Point to its headwaters, unless otherwise designated in this chapter.",NA,NA,NA,NA,255.672693490625,NA,NA,NA,"Perennial",NA
"3-CON005.57","VAN-E11R_CON02A06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NRO","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.36777778,-78.42916667,"E11R","RA25",0,12,"S",0,12,"S",0,11,"S",0,12,NA,NA,"S",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,"RL_03_208305","Manual Review | 20 m","Manual Accept |","01465183","Conway River",460,46006,"Conway River","3",NA,"4","III","","Rappahannock",NA,NA,NA,NA,NA,"Free flowing tributaries of the Rappahannock from Blandfield Point to its headwaters, unless otherwise designated in this chapter.",NA,NA,NA,NA,919.528629693427,NA,NA,NA,"Perennial",NA
"2-SFR000.60","VAV-H27R_SFR01A00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VRO","A","B",NA,NA,NA,NA,NA,NA,NA,NA,38.20166667,-78.45027778,"H27R","JR10",0,25,"S",0,24,"S",0,25,"S",2,12,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"FS",NA,NA,0,0,NA,0,0,NA,"WQS - Basin 2B: Section 10: Class III: Special Standards:","RL_2B_203848","Manual Review | 20 m","Manual Accept |","01475390","Swift Run",460,46006,"Swift Run","2B",NA,"10o","III","PWS","James-Middle","Yes",NA,NA,NA,NA,"The North Fork Rivanna River and its tributaries from the Rivanna Water and Sewer Authority's raw water intake (approximately 1/4 mile upstream of the U. S. Route 29 bridge north of Charlottesville) to points 5 miles upstream.",NA,NA,NA,NA,1695.21798957736,NA,NA,NA,"Perennial",NA
"2-POL020.03","VAW-H02R_POL05B02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRRO","FPM","B",NA,NA,NA,NA,NA,NA,NA,NA,37.696389,-79.281889,"H02","JM04",0,2,"S",0,2,"S",0,2,"S",0,1,NA,NA,"IN",0,0,NA,NA,NA,NA,NA,0,"IN",0,"S",0,NA,0,NA,0,NA,0,NA,"FS",NA,NA,0,2,"S",0,1,"IN","2020 Cycle: Water column metals find no excursions from one sampling event - 'IN'. Bio 'FS' from two VSCI scores of 64.5 (4/10/17) and 76 (9/11/17).","RL_2B_116229","Manual Review | 20 m","Manual Accept |","01486122","Pedlar River",460,46006,"Pedlar River","2B",NA,"11i","V","PWS, ESW-8","James-Middle","Yes",NA,"Yes",NA,NA,"Pedlar River from Lynchburg's raw water intake to a point 5 miles upstream.",NA,NA,NA,NA,736.53231260831,NA,NA,"Yes","Perennial",NA
"2-POT000.12","VAW-I11R_POT01A00","VAW-I11R_POT02A02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRRO","A","TR",NA,NA,NA,NA,NA,NA,NA,NA,37.75166667,-79.99694444,"I11","JU20",0,34,"S",0,34,"S",0,34,"S",4,34,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,34,"S",0,0,NA,"2020 Cycle: 2016 flow adj. trend analysis finds improving DO and TN trends; Sp.Cond shows a degrading trend. 2012 Trend analysis reveals no significant trends.Outside Data Window:  AQ 2000 sediment collection no PEC SV exceedances.","RL_2A_073519","Manual Review | 20 m","Manual Accept |","01486390","Potts Creek",558,55800,"Potts Creek Lower","2A",NA,"12h","IV","PWS","James-Upper","Yes",NA,NA,NA,NA,"Potts Creek and its tributaries from Hercules, Inc.'s raw water intake to points 5 miles upstream.",NA,NA,NA,NA,172.150951978486,NA,NA,NA,"Artificial Path",NA
"2-POT007.48","VAW-I11R_POT02A02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRRO","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.72852778,-80.04231389,"I11","JU19",0,12,"S",0,12,"S",0,11,"S",0,12,NA,NA,"S",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,12,"S",0,0,NA,"2018/2020 Cycle: No E.coli exceedances.","RL_2A_073216","Manual Review | 40 m","Manual Accept |","01486390","Potts Creek",558,55800,"Potts Creek Middle","2A",NA,"12","IV"," ","James-Upper",NA,NA,NA,"Yes",NA,"James River and its tributaries from Balcony Falls to their headwaters, unless otherwise designated in this chapter. (The Maury River between its confluence with the James River upstream to its headwaters (the confluence of the Calfpasture and Little Calfpasture Rivers) and the tributaries within this section to their headwaters have a special pH standard of 6.5-9.5 due to natural conditions.)",NA,NA,NA,NA,1007.75796865928,NA,NA,NA,"Artificial Path",NA
"2-POW000.60","VAT-G10E_POW01A02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRO","A","TR",NA,NA,NA,NA,NA,NA,NA,NA,37.22361111,-76.77805555,"G10E","JL31",0,0,NA,0,35,NA,0,35,"S",0,0,NA,NA,NA,18,33,NA,NA,"IM",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,"Imprv Trnd: Fecal Coliform,  Degrd Trnd: TSS; JMSOH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2-PWT000.57","VAP-H39R_PWT01A98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRO","A","TM","SS",NA,NA,NA,NA,NA,NA,NA,37.53416667,-77.50852778,"H39R","JM86",0,13,"S",0,13,"S",0,13,"S",0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,1,"O",0,NA,0,"IN",0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,"2018 sediment PCBs; 2018 water PCBs - 2 samples: 1>HH<ALUS; aka 2-PWT000.57-S","RL_2B_271171","Manual Review | 40 m","Manual Accept |","01472758","Powhite Creek",460,46006,"Powhite Creek","2B",NA,"8","III"," ","James-Middle",NA,NA,NA,NA,NA,"James River and its tributaries from the low water dam above 14th Street Bridge to Richmond's raw water intake at Williams Island Dam.",NA,NA,NA,NA,522.981690771899,NA,NA,NA,"Perennial",NA
"2-PWT001.40","VAP-H39R_PWT01A98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRO","FPM","B",NA,NA,NA,NA,NA,NA,NA,NA,37.52908056,-77.51970833,"H39R","JM86",0,2,"S",0,2,"S",0,2,"S",0,1,NA,NA,"W",0,0,NA,NA,NA,NA,NA,0,"IN",0,"S",0,NA,0,NA,0,NA,0,NA,"IM",NA,NA,0,1,NA,0,1,NA,"2016 benthics / metals","RL_2B_271177","Manual Review | 20 m","Manual Accept |","01472758","Powhite Creek",460,46006,"Powhite Creek","2B",NA,"8","III"," ","James-Middle",NA,NA,NA,NA,NA,"James River and its tributaries from the low water dam above 14th Street Bridge to Richmond's raw water intake at Williams Island Dam.",NA,NA,NA,NA,451.205036903994,NA,NA,NA,"Perennial",NA
"2-PWT003.98","VAP-H39R_PWT01A98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRO","A","TM","SS",NA,NA,NA,NA,NA,NA,NA,37.50483333,-77.54927778,"H39R","JM86",0,2,"S",0,2,"S",0,2,"S",0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,1,"O",0,NA,0,"IN",0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,"2018 sediment PCBs; 2018 water PCBs - 2 samples: 1>HH<ALUS; aka 2-PWT003.98-S","RL_2B_174359","Manual Review | 20 m","Manual Accept |","01472758","Powhite Creek",460,46006,"Powhite Creek","2B",NA,"8","III"," ","James-Middle",NA,NA,NA,NA,NA,"James River and its tributaries from the low water dam above 14th Street Bridge to Richmond's raw water intake at Williams Island Dam.",NA,NA,NA,NA,898.785236359703,NA,NA,NA,"Perennial",NA
"2-RBT000.59","VAW-H02R_RBT01A00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRRO","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.71602778,-79.29619444,"H02","JM04",0,2,"S",0,2,"S",0,2,"S",0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"FS",NA,NA,0,0,NA,0,0,NA,"2018/2020 Cycle: Bio 'FS' from two 2015 VSCI scores (S 70.7, F 78.0). This station is a very high gradient stream in the Washington/Jefferson National Forest which may be susceptible to drought in dry years.","RL_2B_116222","Manual Review | 40 m","Manual Accept |","01486675","Roberts Creek",460,46006,"Roberts Creek","2B",NA,"11i","VI","ESW-22","James-Middle",NA,NA,"Yes","Yes",NA,"Roberts Creek from its confluence with the Pedlar River upstream including all named and unnamed tributaries.",NA,NA,NA,NA,812.510333620488,NA,NA,"Yes","Perennial",NA
"2-RDD000.19","VAP-H39R_RDD01C10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRO","A","TM","SS",NA,NA,NA,NA,NA,NA,NA,37.52305556,-77.47111111,"H39R","JM86",0,2,"S",0,2,"S",0,2,"S",0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,1,"IM",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,"2018 PCBs water - 2 samples - both >HH<ALUS; E. coli carryover; aka 2-RDD000.19-S","RL_2B_271187","Manual Review | 20 m","Manual Accept |","01479411","Reedy Creek",460,46006,"Reedy Creek","2B",NA,"8","III"," ","James-Middle",NA,NA,NA,NA,NA,"James River and its tributaries from the low water dam above 14th Street Bridge to Richmond's raw water intake at Williams Island Dam.",NA,NA,NA,NA,2312.77296069743,NA,NA,NA,"Perennial",NA
"5BLKD000.08","VAT-K39L_LKD01A06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES","TRO","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,36.59527778,-76.44833333,"K39L","AS04",1,17,"S",0,14,"S",16,16,"IM",0,12,NA,NA,"S",0,0,NA,NA,NA,NA,NA,0,NA,0,"S",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,2,"S","Lake Drummond DEQ Data Summary: TEMP: 2/99; DO: 3/95; PH: 97/97; ECOLI: 0/12; Lake Drummond pooled data: Chla & TP (0 vio/2 obs) WTOX=NH3 S 2015, 2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5BLKD001.15","VAT-K39L_LKD01A06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES","TRO","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,36.58777778,-76.46527778,"K39L","AS04",0,22,"S",0,22,"S",22,22,"IM",0,12,NA,NA,"S",0,0,NA,NA,NA,NA,NA,0,NA,0,"S",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,2,"S","Lake Drummond DEQ Data Summary: TEMP: 2/99; DO: 3/95; PH: 97/97; ECOLI: 0/12; Lake Drummond pooled data: Chla & TP (0 vio/2 obs) WTOX=NH3 S 2015, 2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5BLKD001.40","VAT-K39L_LKD01A06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES","TRO","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6025,-76.46972222,"K39L","AS04",0,24,"S",0,23,"S",23,23,"IM",0,12,NA,NA,"S",0,0,NA,NA,NA,NA,NA,0,NA,0,"S",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,2,"S","Lake Drummond DEQ Data Summary: TEMP: 2/99; DO: 3/95; PH: 97/97; ECOLI: 0/12; Lake Drummond pooled data: Chla & TP (0 vio/2 obs) WTOX=NH3 S 2015, 2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5BLKD002.15","VAT-K39L_LKD01A06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES","TRO","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,36.59166667,-76.48547222,"K39L","AS04",0,12,"S",0,12,"S",12,12,"IM",0,12,NA,NA,"S",0,0,NA,NA,NA,NA,NA,0,NA,0,"S",0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,2,"S","Lake Drummond DEQ Data Summary: TEMP: 2/99; DO: 3/95; PH: 97/97; ECOLI: 0/12; Lake Drummond pooled data: Chla & TP (0 vio/2 obs) WTOX=NH3 S 2015, 2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5BMDY000.00","VAT-K42E_MDY01A04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRO","A","TR",NA,NA,NA,NA,NA,NA,NA,NA,36.71166667,-75.97222222,"K42E","AS19",0,0,NA,3,34,"S",0,34,"S",0,0,NA,NA,NA,11,34,NA,NA,"IM",NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,"Improv Trnd: TN, TSS and water clarity; Degrad Trnd: Temp, DO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5BMLD001.92","VAT-K41R_MLD02A06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRO","A","TR",NA,NA,NA,NA,NA,NA,NA,NA,36.58188889,-76.07569444,"K41R","AS17",0,35,"S",13,35,"IM",1,35,"S",5,34,NA,NA,"IM",0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,NA,"Imprv Trend: Water Clarity; Degrad Trend:  Temp","EP_5B_004724","Manual Review | NA","Manual Accept |"," "," ",460,46006,"Unnamed tributary","5B"," ","1","II"," ","Chowan-Albermarle"," ",NA," "," ","Tidal Fresh","Back Bay and its tributaries in the City of Virginia Beach to the Virginia/North Carolina state line and the Northwest River and its tidal tributaries from the Virginia/North Carolina state line to the free flowing portion, unless otherwise designated in",NA,NA,NA,NA,29419.0040698379,714083.083643422,NA,NA,NA,NA
